968792279124099073,metofficeSEEng,2018-02-28 00:00:00+00:00,Amber Warning of Snow and Ice for London &amp; South East England https://t.co/vfmsuFNT48 https://t.co/j6dREdYOmK,Amber,5,2
968785498855555072,metofficeSEEng,2018-02-28 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/EmlVo5wWqc https://t.co/ddebyo37ot,Yellow,12,4
968713532429754369,metofficeSEEng,2018-02-28 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/dCSNKuM228 https://t.co/5NczFalflc,Yellow,11,1
968610713592725504,metofficeSEEng,2018-02-27 00:00:00+00:00,Amber Warning of Snow for London &amp; South East England https://t.co/SufSSFO84s https://t.co/YEkufZFYvZ,Amber,13,9
968465644793487360,metofficeSEEng,2018-02-27 00:00:00+00:00,Yellow Warning of Wind and Snow for London &amp; South East England https://t.co/nmmRfgwDOF,Yellow,0,2
968461731998519297,metofficeSEEng,2018-02-27 00:00:00+00:00,Amber Warning of Snow and Ice for London &amp; South East England https://t.co/kf6Wg75NcO https://t.co/ikrQUSddW5,Amber,13,8
968457207279894528,metofficeSEEng,2018-02-27 00:00:00+00:00,Yellow Warning of Wind and Snow for London &amp; South East England https://t.co/KU9tr0HzmI https://t.co/EH0uQVWJKf,Yellow,8,3
968348189505019905,metofficeSEEng,2018-02-27 00:00:00+00:00,Yellow Warning of Snow and Ice for London &amp; South East England https://t.co/O5PretSKqT https://t.co/rltMOJyWJ8,Yellow,12,10
968346160023908352,metofficeSEEng,2018-02-27 00:00:00+00:00,Yellow Warning of Wind and Snow for London &amp; South East England https://t.co/DacoySTCJF https://t.co/oUfzxfjNOO,Yellow,4,1
968151940558237696,metofficeSEEng,2018-02-26 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/idMT5t13wG https://t.co/3cHxKFM0re,Yellow,1,1
968145142631706624,metofficeSEEng,2018-02-26 00:00:00+00:00,Amber Warning of Snow for London &amp; South East England https://t.co/7uL6KayZPz https://t.co/IkiNPgCv53,Amber,16,7
968143135418204160,metofficeSEEng,2018-02-26 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/tWexYyzdDd https://t.co/NUz5UsGd1j,Yellow,6,4
968079201461923840,metofficeSEEng,2018-02-26 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/mnTC5Om4nY,Yellow,29,14
967754318324539392,metofficeSEEng,2018-02-25 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/zG0mffLOiQ https://t.co/KccZogV1Mx,Yellow,15,9
967746284999213062,metofficeSEEng,2018-02-25 00:00:00+00:00,Yellow Warning of Wind and Snow for London &amp; South East England https://t.co/aNfo0ewCoE https://t.co/DwrOjcjohP,Yellow,3,3
967746276040130560,metofficeSEEng,2018-02-25 00:00:00+00:00,Amber Warning of Snow for London &amp; South East England https://t.co/77vV0BcE9f https://t.co/RDNSOW7h2l,Amber,17,8
967732428285534211,metofficeSEEng,2018-02-25 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/6qgSlB22nv https://t.co/3mjfPlflGK,Yellow,12,10
967722782631981057,metofficeSEEng,2018-02-25 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/JPqwVI1f4k https://t.co/W7wHBVtVk6,Yellow,14,7
967339088956174336,metofficeSEEng,2018-02-24 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/BcCEp1VKn3 https://t.co/t6t7slr4YU,Yellow,17,11
967336762375790592,metofficeSEEng,2018-02-24 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/ISe2TOdAnV https://t.co/B1bfF1Ror0,Yellow,18,7
967336757988478976,metofficeSEEng,2018-02-24 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/MxH56wsTz2 https://t.co/Rpae0fv1Cm,Yellow,4,3
966896418609704961,metofficeSEEng,2018-02-23 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/sLn0AJgw6E https://t.co/gA5P0w3JWr,Yellow,70,44
962634836635615232,metofficeSEEng,2018-02-11 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/01C94i5Fe1 https://t.co/UnRMJhJMFh,Yellow,6,0
962275469402939392,metofficeSEEng,2018-02-10 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/uK5LAhKVE4 https://t.co/u4AqCZHnWK,Yellow,4,2
961550946567299072,metofficeSEEng,2018-02-08 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/1RogiAMaKD https://t.co/pErU1q5uXD,Yellow,4,0
960827872482017280,metofficeSEEng,2018-02-06 00:00:00+00:00,Yellow Warning of Snow and Ice for London &amp; South East England https://t.co/u2mIBJt9UA https://t.co/rObJVv9GYN,Yellow,13,6
960759652014161920,metofficeSEEng,2018-02-06 00:00:00+00:00,Yellow Warning of Snow and Ice for London &amp; South East England https://t.co/fcMuP2jb6l https://t.co/XkaZhPnjE8,Yellow,4,1
959746304975896576,metofficeSEEng,2018-02-03 00:00:00+00:00,Yellow Warning of Snow and Ice for London &amp; South East England https://t.co/xhWmXDwgmB https://t.co/AuSU2eYZe8,Yellow,15,5
959744292330729472,metofficeSEEng,2018-02-03 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/fTf8TILwC8 https://t.co/mYRoWQBhPq,Yellow,2,1
958763484933644288,metofficeSEEng,2018-01-31 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/UjBNh3qKLw https://t.co/3XqdepZPdn,Yellow,4,2
958663081785049088,metofficeSEEng,2018-01-31 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/f3qoheGffo https://t.co/UFH1P62ZwA,Yellow,13,2
956114505628639237,metofficeSEEng,2018-01-24 00:00:00+00:00,"A short spell of very strong and gusty #wind, accompanied by some heavy #rain over the next few hours across #London &amp; SE England as a squally front moves south-eastwards #weatheraware @metoffice https://t.co/XpOXrT4Gp6",,14,8
954993489254563840,metofficeSEEng,2018-01-21 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/hLDQBjTADK https://t.co/gqafmIwYmE,Yellow,10,2
954955623346704384,metofficeSEEng,2018-01-21 00:00:00+00:00,Yellow Warning of Snow and Ice for London &amp; South East England https://t.co/pVfIf5pfo5 https://t.co/qAoMI8fQxT,Yellow,0,1
954672999193501696,metofficeSEEng,2018-01-20 00:00:00+00:00,Yellow Warning of Snow and Ice for London &amp; South East England https://t.co/vO9mZwGkrM https://t.co/8ys4ySxhLR,Yellow,2,2
953824913814470656,metofficeSEEng,2018-01-18 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/GrPe64hV0N https://t.co/sqvJOiJwCH,Yellow,1,1
953568262775689216,metofficeSEEng,2018-01-17 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/jJcOtxhqBW https://t.co/bEMGZjR4U7,Yellow,4,1
953362992652943360,metofficeSEEng,2018-01-16 00:00:00+00:00,Yellow Warning of Snow and Ice for London &amp; South East England https://t.co/DLHCGGnmwe https://t.co/OgvTeOF9WD,Yellow,17,7
953233384997715969,metofficeSEEng,2018-01-16 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/wL49g8uEcY https://t.co/Oh79ScpaN0,Yellow,8,0
953229111564025856,metofficeSEEng,2018-01-16 00:00:00+00:00,Yellow Warning of Snow and Ice for London &amp; South East England https://t.co/tTVCKX5sUc https://t.co/l9UiXAa7qm,Yellow,7,2
952867349807312896,metofficeSEEng,2018-01-15 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/AG5NCzlIvr https://t.co/XVxEolPCS4,Yellow,8,0
951329844754698240,metofficeSEEng,2018-01-11 00:00:00+00:00,Yellow Warning of Fog for London &amp; South East England https://t.co/D2WBl1SW6t https://t.co/5PeCan8mVv,Yellow,4,0
951043963619655680,metofficeSEEng,2018-01-10 00:00:00+00:00,Yellow Warning of Fog for London &amp; South East England https://t.co/ydz7vTRUZZ https://t.co/fCokNtbafV,Yellow,7,2
948766323265355776,metofficeSEEng,2018-01-04 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/FlZoBlWpGN https://t.co/GAl0pA6Se7,Yellow,4,0
948521339089858560,metofficeSEEng,2018-01-03 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/IIQbqpSSi1 https://t.co/OuLOsrYLGG,Yellow,4,0
948499447100551168,metofficeSEEng,2018-01-03 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/by3agpPMPQ https://t.co/6ktwWKZBJN,Yellow,0,1
948153408871124993,metofficeSEEng,2018-01-02 00:00:00+00:00,Strong #wind is forecast across London and SE England tonight and tomorrow as #StormEleanor moves east.  Take care if you are out and about and stay #weatheraware @metofficeuk https://t.co/Gt3qJQ05e0,,29,9
948140837191294977,metofficeSEEng,2018-01-02 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/lzlJbGkwys https://t.co/1LNz2XMYrm,Yellow,25,11
947804617974235137,metofficeSEEng,2018-01-01 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/zG36H4cmDB https://t.co/HKuPSU1lxH,Yellow,5,2
946729912811048963,metofficeSEEng,2017-12-29 00:00:00+00:00,A warning for heavy #rain has been issued for Saturday night across parts of #Hampshire and the #ThamesValley. There is the potential for difficult driving conditions and surface water flooding. Stay #weatheraware @metoffice https://t.co/3sJPH8Lwsd,,2,3
946693699160780800,metofficeSEEng,2017-12-29 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/gn6TL0F23B https://t.co/R0ySGqXaRw,Yellow,4,0
946603708640411648,metofficeSEEng,2017-12-29 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/qLxpVJsVRF https://t.co/qnaEBwizUP,Yellow,4,1
946398832899870720,metofficeSEEng,2017-12-28 00:00:00+00:00,Watch out for some slippery surfaces across more rural parts of London and SE England on Friday morning. A Yellow Warning for #ice has been issued. Keep #weatheraware and #WinterReady. See https://t.co/3sXBqKO7nd,,10,0
946347759136776192,metofficeSEEng,2017-12-28 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/JEt7Fzszxh https://t.co/T8ErLHojrZ,Yellow,3,1
945967260031533056,metofficeSEEng,2017-12-27 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/xQCWBw4W6w https://t.co/EcAUzyjEXc,Yellow,5,2
945604239795011584,metofficeSEEng,2017-12-26 00:00:00+00:00,Yellow Warning of Rain and Snow for London &amp; South East England https://t.co/srvdp1vhst https://t.co/RGg59gCeM6,Yellow,8,6
945254220801773569,metofficeSEEng,2017-12-25 00:00:00+00:00,Yellow Warning of Rain and Snow for London &amp; South East England https://t.co/RfWusDXhks https://t.co/288Od8JbVC,Yellow,9,4
942772008634540032,metofficeSEEng,2017-12-18 00:00:00+00:00,#Fog is expected to develop across much of London &amp; SE England tonight which could lead to disruption to travel.  A Yellow weather warning has been issued so please take care on the roads. https://t.co/rcfCIEoUsR https://t.co/fDu7Gy2LWt,,7,2
942710924170821633,metofficeSEEng,2017-12-18 00:00:00+00:00,Yellow Warning of Fog for London &amp; South East England https://t.co/rcfCIE7j4h https://t.co/Eo41773W1K,Yellow,8,1
941335868203196416,metofficeSEEng,2017-12-14 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/0ZdGmwgDAe https://t.co/aLv8APDPMm,Yellow,4,0
941261498969501697,metofficeSEEng,2017-12-14 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/jvRpAZF2Qi https://t.co/nGeiVvygK5,Yellow,5,1
940529923898220546,metofficeSEEng,2017-12-12 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/3fcgDsSkr3,Yellow,4,1
940164167457128448,metofficeSEEng,2017-12-11 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/Azym5xZ258 https://t.co/enuYGRZl4m,Yellow,15,4
940151690082246656,metofficeSEEng,2017-12-11 00:00:00+00:00,Yellow Warning of Snow and Ice for London &amp; South East England https://t.co/jtl41AVeC5 https://t.co/SPpMUp4I12,Yellow,13,1
939869326969991170,metofficeSEEng,2017-12-10 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/ZjtySg46m8 https://t.co/tcq2VNkINq,Yellow,6,2
939830318688755713,metofficeSEEng,2017-12-10 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/6BFvBpar7G https://t.co/SPbWVmDN4X,Yellow,12,7
939770674888916993,metofficeSEEng,2017-12-10 00:00:00+00:00,Amber Warning of Snow for London &amp; South East England https://t.co/OkS8dp9k1X https://t.co/KEFyg9RAba,Amber,6,5
939635456433577984,metofficeSEEng,2017-12-09 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/uvWF23znBF https://t.co/C9auIAC8VG,Yellow,9,7
939455608582955009,metofficeSEEng,2017-12-09 00:00:00+00:00,Amber Warning of Snow for London &amp; South East England https://t.co/HhIi4nl4Oi https://t.co/GrQIG4y5VJ,Amber,6,2
939453837567344640,metofficeSEEng,2017-12-09 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/V49NdySD5U https://t.co/9ToIxZ2Ldq,Yellow,5,1
939451975384555520,metofficeSEEng,2017-12-09 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/wyZgmar5cD https://t.co/pd0Ldx8Tdn,Yellow,2,0
939141677452877825,metofficeSEEng,2017-12-08 00:00:00+00:00,Here is the outlook for the weekend including the potential for #Snow or #Rain on Sunday. #weatheraware #WinterReady https://t.co/dkmn2ZAEN6,,2,1
939131454545715200,metofficeSEEng,2017-12-08 00:00:00+00:00,Severe weather warnings have been issued for parts of SE England for #Wind &amp; #Snow on Sunday https://t.co/RmN1lducaJ.  Keep up to date with the latest forecast #weatheraware ❄️💨 https://t.co/PG2XpAgbji,,13,5
939090335606611968,metofficeSEEng,2017-12-08 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/BM6lFbcxWv https://t.co/HHQfpXEieD,Yellow,5,1
939088683407327232,metofficeSEEng,2017-12-08 00:00:00+00:00,Amber Warning of Snow for London &amp; South East England https://t.co/tRIkAZ6PFb https://t.co/hQaiqnWDcl,Amber,18,7
939065657739567105,metofficeSEEng,2017-12-08 00:00:00+00:00,Yellow Warning of Snow and Ice for London &amp; South East England https://t.co/vhO5q6aMLr https://t.co/XpwP8F0IGe,Yellow,14,7
938776740075311105,metofficeSEEng,2017-12-07 00:00:00+00:00,Turning much colder later today across London &amp; SE England with #snow showers and #ice possible over the next few days. Warnings issued for parts of #Oxfordshire and #Buckinghamshire. Stay #WeatherAware and check for warnings at https://t.co/G4qAPgcw0I https://t.co/rXBtQbREff,,11,6
938721762610577408,metofficeSEEng,2017-12-07 00:00:00+00:00,Yellow Warning of Snow for London &amp; South East England https://t.co/Exx0PcVijP https://t.co/7GHrfC3cKv,Yellow,14,5
938714337513893888,metofficeSEEng,2017-12-07 00:00:00+00:00,Yellow Warning of Snow and Ice for London &amp; South East England https://t.co/Y1yJs8OwrO https://t.co/JJ5r0VNBc4,Yellow,21,3
934330833237712898,metofficeSEEng,2017-11-25 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/wBQund5zbo https://t.co/IvgnpVtU2i,Yellow,2,0
934285784542150657,metofficeSEEng,2017-11-25 00:00:00+00:00,Yellow Warning of Ice for London &amp; South East England https://t.co/iL6o2ClEem https://t.co/6z8V7hd2Y3,Yellow,8,1
933308420521889792,metofficeSEEng,2017-11-22 00:00:00+00:00,Yellow Weather Warning has been updated for #winds across SE England: https://t.co/jtFdJkuqDt.  Stay #weatheraware @metofficeuk. https://t.co/7fLresVrlx,Yellow,9,1
933283683691147265,metofficeSEEng,2017-11-22 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/EfNRjenJlB https://t.co/uXlWXC8Ljp,Yellow,9,2
932929598244794368,metofficeSEEng,2017-11-21 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/SujWhHWwKb https://t.co/KNcyWUMCNj,Yellow,10,0
930110446396428288,metofficeSEEng,2017-11-13 00:00:00+00:00,What’s the weather for #London? Check out our forecast for the next 7 days https://t.co/IA8q5QG2qJ #LDNfloodweek,,2,1
930088989826174977,metofficeSEEng,2017-11-13 00:00:00+00:00,Is it going to rain this #LDNfloodweek? Download the @metoffice Weather App to find out https://t.co/GgzE5pniE0 https://t.co/dS4btO1xFy,,4,2
930055953680084992,metofficeSEEng,2017-11-13 00:00:00+00:00,It’s #LDNfloodweek. Be prepared. Sign up for @metoffice #weather warnings https://t.co/iX3zyJukHu,,5,3
930029139125592064,metofficeSEEng,2017-11-13 00:00:00+00:00,Are you ready for winter? 12 things you can do to prepare https://t.co/pLk96p772z #LDNfloodweek https://t.co/Bmu0M1HfQU,,16,3
929997540577210368,metofficeSEEng,2017-11-13 00:00:00+00:00,London Flood Week starts today #LDNfloodweek. Get involved and retweet across #London,,2,5
926313756711251969,metofficeSEEng,2017-11-03 00:00:00+00:00,Yellow Warning of Fog for London &amp; South East England https://t.co/ywEn32GqM9 https://t.co/SokP1rLvv2,Yellow,0,1
926105508125143040,metofficeSEEng,2017-11-02 00:00:00+00:00,Yellow Warning of Fog for London &amp; South East England https://t.co/ugKU89ZXaO https://t.co/dLkCUGFTVe,Yellow,8,1
925985095982268416,metofficeSEEng,2017-11-02 00:00:00+00:00,Yellow Warning of Fog for London &amp; South East England https://t.co/LhOb9WpXRR https://t.co/jRqzWxGmen,Yellow,8,1
925744149659238401,metofficeSEEng,2017-11-01 00:00:00+00:00,Yellow Warning of Fog for London &amp; South East England https://t.co/oGOKSwNzCx https://t.co/k1dzYZLjAs,Yellow,8,2
921348054959247360,metofficeSEEng,2017-10-20 00:00:00+00:00,"Very windy for London &amp; SE Eng tomorrow – travel delays, tree damage, power outages with large waves/spray possible near coasts  #StormBrian https://t.co/z7HOql08sA",,31,10
921284623597936640,metofficeSEEng,2017-10-20 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/dfINi2twJZ https://t.co/G0pfIaUol3,Yellow,3,0
920965386467655681,metofficeSEEng,2017-10-19 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/cwAAjy12R4 https://t.co/kBKXo5ABw8,Yellow,4,2
920872406192766977,metofficeSEEng,2017-10-19 00:00:00+00:00,Yellow Warning of Fog for London &amp; South East England https://t.co/93DJz0O579 https://t.co/Y96KpHmOhc,Yellow,7,3
920597964602589186,metofficeSEEng,2017-10-18 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/PI6FHZUJzE https://t.co/t5Sy4Wiv0l,Yellow,5,1
920585270919012353,metofficeSEEng,2017-10-18 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/kogDS1cQYV https://t.co/vTfD2ha35F,Yellow,14,7
915498616571125760,metofficeSEEng,2017-10-04 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/VlVx9xBYkt https://t.co/Dj7IQm696u,Yellow,12,6
907546021881892864,metofficeSEEng,2017-09-12 00:00:00+00:00,"#StormAileen forecast to bring some very windy weather for parts of SE England overnight, especially #Kent and #EastSussex. #WeatherAware https://t.co/epcUkC2E2m",,22,4
907522807361282048,metofficeSEEng,2017-09-12 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/vzblolBjlV https://t.co/cZsmY6FqWo,Yellow,15,2
895285488361377792,metofficeSEEng,2017-08-09 00:00:00+00:00,Some intense #rain showers affecting parts of Kent and Sussex ahead of a band of heavy rain across London &amp; SE England -take care out there! https://t.co/60Fqv1WI2t,,17,12
895217871973998593,metofficeSEEng,2017-08-09 00:00:00+00:00,A wet day for London and SE England today – heavy showers and #thunder possible – watch out for surface water https://t.co/E9UPMd0jd6,,17,5
895211476515921920,metofficeSEEng,2017-08-09 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/Rqr69vgmx0 https://t.co/3ezSq88y21,Yellow,3,0
894903758387200001,metofficeSEEng,2017-08-08 00:00:00+00:00,Heavy showers &amp; #thunder now developing across Kent and Sussex - watch out for surface water and difficult driving conditions https://t.co/ewnUeoDRgQ,,7,2
894852972949061632,metofficeSEEng,2017-08-08 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/vWxT2DdV8n https://t.co/YIfR5z2C1O,Yellow,0,0
894852966913462275,metofficeSEEng,2017-08-08 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/24G3DwSB0d https://t.co/PbX9Bg2Qll,Yellow,0,0
894850953530056705,metofficeSEEng,2017-08-08 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/HOp150hjsM https://t.co/ZQV556dWxT,Yellow,2,0
894657788021841920,metofficeSEEng,2017-08-07 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/WfDS8Z4oUx https://t.co/G0J42e8qhw,Yellow,12,4
894491585290813440,metofficeSEEng,2017-08-07 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/ErwW6bwwzP https://t.co/yJhciSp7Ey,Yellow,12,3
894489569248264192,metofficeSEEng,2017-08-07 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/5Ejkz2aZqk https://t.co/ALV8dM9xhp,Yellow,1,0
891477470553063424,metofficeSEEng,2017-07-30 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/TWvJ8ZDdzT https://t.co/iUfBvMIkNI,Yellow,1,0
888712872397635584,metofficeSEEng,2017-07-22 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/WVX5jPo7ag https://t.co/jjw5bR6OYo,Yellow,5,1
887614656574914560,metofficeSEEng,2017-07-19 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/Yxo7DHu7tM https://t.co/j4KPhIeJcK,Yellow,1,1
887466654958985218,metofficeSEEng,2017-07-19 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/dtByOURlDh https://t.co/NSQCpqMecR,Yellow,5,3
887394414485803009,metofficeSEEng,2017-07-18 00:00:00+00:00,"Torrential downpours are possible across London &amp; SE England this evening, watch out for surface water, #lightning, hail and gusty winds. https://t.co/UnyOyT0g9X",,14,3
887315986617073669,metofficeSEEng,2017-07-18 00:00:00+00:00,"The possibility of a few heavy showers, #Thunder and #Lightning across London and SE England this evening and overnight. 🌩️⚡️ https://t.co/IWDlr1pvgh",,9,11
887245448003506176,metofficeSEEng,2017-07-18 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/AsZNhQa3AM https://t.co/9lZZoi4FTe,Yellow,5,0
887244086117191680,metofficeSEEng,2017-07-18 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/CmsTD61xpu https://t.co/M1j2mJkXa8,Yellow,5,1
886894911450107906,metofficeSEEng,2017-07-17 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/AitgEAxEh3 https://t.co/Xk4fCwNCCO,Yellow,6,2
886888089817194496,metofficeSEEng,2017-07-17 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/f2t2i914Wc https://t.co/sYFs619Hd1,Yellow,10,3
883975157500452864,metofficeSEEng,2017-07-09 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/QpE0KZ8J9M https://t.co/9tuGMbTsB6,Yellow,8,2
882964627654443008,metofficeSEEng,2017-07-06 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/fKYs7aZs8j https://t.co/Njf4p0ABqT,Yellow,3,2
882894675669012480,metofficeSEEng,2017-07-06 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/4JZWslPCoP https://t.co/Fnq3I4TEdB,Yellow,4,1
882536295053967360,metofficeSEEng,2017-07-05 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/YnsHbPuvi0 https://t.co/f0kDnTlbre,Yellow,11,0
882170142217601025,metofficeSEEng,2017-07-04 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/FnOzgyhH6y https://t.co/SLYqMOxvMm,Yellow,13,1
880637155785056256,metofficeSEEng,2017-06-30 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/1AEZeDezSM https://t.co/R2aOdToIBs,Yellow,4,1
879629640540631040,metofficeSEEng,2017-06-27 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/fYsMXgUKTV https://t.co/QEBefL2WUJ,Yellow,12,5
877829802958483456,metofficeSEEng,2017-06-22 00:00:00+00:00,The band of heavy showers and #thunderstorms continues to move east and now lies across Sussex and Kent but should clear early afternoon. https://t.co/aBiOt6VguR,,10,7
877814247425687554,metofficeSEEng,2017-06-22 00:00:00+00:00,Heavy showers and #thunderstorms now moving further east into Sussex. https://t.co/ZiIvMJLzNJ,,10,4
877801679210635264,metofficeSEEng,2017-06-22 00:00:00+00:00,Heavy showers &amp; #thunderstorms developing across parts of Hampshire and the Thames Valley. More expected across SE England this morning.🌩️ https://t.co/Pbl86MVNjV,,8,5
877486649915039744,metofficeSEEng,2017-06-21 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/o4GLmQaV1k https://t.co/vGMH73qARx,Yellow,14,2
877092934230867968,metofficeSEEng,2017-06-20 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/3LuWX5c42A https://t.co/Wpj5P2MfQI,Yellow,6,2
876753504068657152,metofficeSEEng,2017-06-19 00:00:00+00:00,More hot weather across SE England in the coming few days #heatwaveUK with 31-33 °C likely today. Fresher conditions expected by the weekend,,51,38
875654918199103488,metofficeSEEng,2017-06-16 00:00:00+00:00,Weather will be #hot this weekend with #temperatures up to around 30 Celsius by Sunday. Enjoy the weather but don't forget your sun cream!☀️,,16,6
872013716815990784,metofficeSEEng,2017-06-06 00:00:00+00:00,Yellow Warning of Wind for London &amp; South East England https://t.co/et9kqpbM1M https://t.co/07PURIko3I,Yellow,10,2
870197864630149120,metofficeSEEng,2017-06-01 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/6HNZPVFlTw https://t.co/f9AYdXzvg5,Yellow,12,3
869095603594067969,metofficeSEEng,2017-05-29 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/7YyJfz969I https://t.co/WV1Il0tJwP,Yellow,4,2
869093730896142336,metofficeSEEng,2017-05-29 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/BMf4zyDuio https://t.co/qheUT6XKUi,Yellow,6,1
868766318585012225,metofficeSEEng,2017-05-28 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/wQut5UejDu https://t.co/nhnqIeuVyn,Yellow,7,0
868763290184425484,metofficeSEEng,2017-05-28 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/0iaHQDzaTw https://t.co/o5fZ4fAA6x,Yellow,4,1
868401154362703872,metofficeSEEng,2017-05-27 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/gN6MTuEd21 https://t.co/PzWbzrYUC4,Yellow,8,2
868037009431871489,metofficeSEEng,2017-05-26 00:00:00+00:00,Yellow Warning of Rain for London &amp; South East England https://t.co/6RPkNjduq5 https://t.co/Us7hYs6xAK,Yellow,17,4
867372297275006977,metofficeSEEng,2017-05-24 00:00:00+00:00,"Temperatures expected to rise across SE England during the rest of this week, possibly reaching 30 Celsius by Saturday. https://t.co/Q700JpbWWN",,19,10
